#x 	 y(x) 	 y'(x) 
11.932 -0.592694 0.805428
11.9339 -0.59117 0.806547
11.9357 -0.589644 0.807663
11.9376 -0.588116 0.808777
11.9395 -0.586586 0.809887
11.9414 -0.585054 0.810995
11.9433 -0.583519 0.812099
11.9452 -0.581983 0.813201
11.9471 -0.580445 0.8143
11.949 -0.578904 0.815396
11.9509 -0.577361 0.816489
11.9528 -0.575817 0.817579
11.9547 -0.57427 0.818666
11.9565 -0.572721 0.81975
11.9584 -0.57117 0.820832
11.9603 -0.569618 0.82191
11.9622 -0.568063 0.822985
11.9641 -0.566506 0.824058
11.966 -0.564947 0.825127
11.9679 -0.563386 0.826194
11.9698 -0.561823 0.827258
11.9717 -0.560258 0.828318
11.9736 -0.558691 0.829376
11.9754 -0.557122 0.830431
11.9773 -0.555551 0.831483
11.9792 -0.553978 0.832531
11.9811 -0.552403 0.833577
11.983 -0.550826 0.83462
11.9849 -0.549247 0.83566
11.9868 -0.547666 0.836697
11.9887 -0.546083 0.837731
11.9906 -0.544498 0.838762
11.9925 -0.542912 0.83979
11.9944 -0.541323 0.840815
11.9962 -0.539732 0.841837
11.9981 -0.53814 0.842856
12 -0.536546 0.843871
12.0019 -0.534949 0.844884
12.0038 -0.533351 0.845894
12.0057 -0.531751 0.846901
12.0076 -0.530149 0.847905
12.0095 -0.528545 0.848906
12.0114 -0.526939 0.849903
12.0133 -0.525331 0.850898
12.0152 -0.523721 0.85189
12.017 -0.52211 0.852878
12.0189 -0.520496 0.853864
12.0208 -0.518881 0.854846
12.0227 -0.517264 0.855826
12.0246 -0.515645 0.856802
12.0265 -0.514024 0.857776
12.0284 -0.512402 0.858746
12.0303 -0.510777 0.859713
12.0322 -0.509151 0.860677
12.0341 -0.507523 0.861638
12.0359 -0.505893 0.862596
12.0378 -0.504261 0.863551
12.0397 -0.502628 0.864503
12.0416 -0.500993 0.865452
12.0435 -0.499355 0.866397
12.0454 -0.497717 0.86734
12.0473 -0.496076 0.868279
12.0492 -0.494433 0.869216
12.0511 -0.492789 0.870149
12.053 -0.491143 0.871079
12.0549 -0.489496 0.872006
12.0567 -0.487846 0.87293
12.0586 -0.486195 0.87385
12.0605 -0.484542 0.874768
12.0624 -0.482887 0.875683
12.0643 -0.481231 0.876594
12.0662 -0.479573 0.877502
12.0681 -0.477913 0.878407
12.07 -0.476251 0.879309
12.0719 -0.474588 0.880208
12.0738 -0.472923 0.881104
12.0756 -0.471256 0.881996
12.0775 -0.469588 0.882886
12.0794 -0.467918 0.883772
12.0813 -0.466246 0.884655
12.0832 -0.464573 0.885535
12.0851 -0.462898 0.886412
12.087 -0.461221 0.887285
12.0889 -0.459543 0.888156
12.0908 -0.457863 0.889023
12.0927 -0.456181 0.889887
12.0946 -0.454498 0.890748
12.0964 -0.452813 0.891605
12.0983 -0.451127 0.89246
12.1002 -0.449439 0.893311
12.1021 -0.447749 0.894159
12.104 -0.446058 0.895004
12.1059 -0.444365 0.895846
12.1078 -0.442671 0.896684
12.1097 -0.440974 0.89752
12.1116 -0.439277 0.898352
12.1135 -0.437578 0.899181
12.1154 -0.435877 0.900006
12.1172 -0.434175 0.900829
12.1191 -0.432471 0.901648
12.121 -0.430765 0.902464
12.1229 -0.429058 0.903277
12.1248 -0.42735 0.904086
12.1267 -0.42564 0.904893
12.1286 -0.423928 0.905696
12.1305 -0.422215 0.906496
12.1324 -0.420501 0.907292
12.1343 -0.418785 0.908086
12.1361 -0.417067 0.908876
12.138 -0.415348 0.909663
12.1399 -0.413627 0.910446
12.1418 -0.411905 0.911227
12.1437 -0.410182 0.912004
12.1456 -0.408457 0.912778
12.1475 -0.406731 0.913548
12.1494 -0.405003 0.914315
12.1513 -0.403273 0.91508
12.1532 -0.401543 0.91584
12.1551 -0.39981 0.916598
12.1569 -0.398077 0.917352
12.1588 -0.396342 0.918103
12.1607 -0.394605 0.918851
12.1626 -0.392867 0.919595
12.1645 -0.391128 0.920336
12.1664 -0.389388 0.921074
12.1683 -0.387645 0.921809
12.1702 -0.385902 0.92254
12.1721 -0.384157 0.923268
12.174 -0.382411 0.923992
12.1758 -0.380663 0.924714
12.1777 -0.378914 0.925432
12.1796 -0.377164 0.926146
12.1815 -0.375413 0.926858
12.1834 -0.37366 0.927566
12.1853 -0.371905 0.928271
12.1872 -0.37015 0.928972
12.1891 -0.368393 0.92967
12.191 -0.366634 0.930365
12.1929 -0.364875 0.931057
12.1948 -0.363114 0.931745
12.1966 -0.361352 0.93243
12.1985 -0.359588 0.933111
12.2004 -0.357823 0.933789
12.2023 -0.356057 0.934464
12.2042 -0.35429 0.935136
12.2061 -0.352521 0.935804
12.208 -0.350752 0.936469
12.2099 -0.348981 0.93713
12.2118 -0.347208 0.937788
12.2137 -0.345435 0.938443
12.2156 -0.34366 0.939094
12.2174 -0.341884 0.939742
12.2193 -0.340106 0.940387
12.2212 -0.338328 0.941028
12.2231 -0.336548 0.941666
12.225 -0.334767 0.942301
12.2269 -0.332985 0.942932
12.2288 -0.331202 0.94356
12.2307 -0.329418 0.944184
12.2326 -0.327632 0.944805
12.2345 -0.325845 0.945423
12.2363 -0.324057 0.946038
12.2382 -0.322268 0.946649
12.2401 -0.320478 0.947256
12.242 -0.318686 0.94786
12.2439 -0.316894 0.948461
12.2458 -0.3151 0.949059
12.2477 -0.313305 0.949653
12.2496 -0.311509 0.950243
12.2515 -0.309712 0.95083
12.2534 -0.307914 0.951414
12.2553 -0.306115 0.951995
12.2571 -0.304314 0.952572
12.259 -0.302513 0.953145
12.2609 -0.30071 0.953716
12.2628 -0.298907 0.954282
12.2647 -0.297102 0.954846
12.2666 -0.295296 0.955406
12.2685 -0.293489 0.955962
12.2704 -0.291681 0.956516
12.2723 -0.289873 0.957065
12.2742 -0.288063 0.957612
12.2761 -0.286252 0.958154
12.2779 -0.28444 0.958694
12.2798 -0.282627 0.95923
12.2817 -0.280813 0.959763
12.2836 -0.278998 0.960292
12.2855 -0.277182 0.960818
12.2874 -0.275365 0.96134
12.2893 -0.273547 0.961859
12.2912 -0.271728 0.962374
12.2931 -0.269908 0.962886
12.295 -0.268087 0.963395
12.2968 -0.266265 0.9639
12.2987 -0.264442 0.964402
12.3006 -0.262618 0.9649
12.3025 -0.260794 0.965395
12.3044 -0.258968 0.965886
12.3063 -0.257142 0.966374
12.3082 -0.255314 0.966858
12.3101 -0.253486 0.967339
12.312 -0.251656 0.967817
12.3139 -0.249826 0.968291
12.3158 -0.247995 0.968761
12.3176 -0.246163 0.969228
12.3195 -0.24433 0.969692
12.3214 -0.242497 0.970152
12.3233 -0.240662 0.970609
12.3252 -0.238827 0.971062
12.3271 -0.23699 0.971512
12.329 -0.235153 0.971958
12.3309 -0.233315 0.972401
12.3328 -0.231476 0.972841
12.3347 -0.229637 0.973276
12.3365 -0.227796 0.973709
12.3384 -0.225955 0.974138
12.3403 -0.224113 0.974563
12.3422 -0.22227 0.974985
12.3441 -0.220426 0.975404
12.346 -0.218582 0.975819
12.3479 -0.216736 0.97623
12.3498 -0.21489 0.976638
12.3517 -0.213044 0.977043
12.3536 -0.211196 0.977444
12.3555 -0.209348 0.977841
12.3573 -0.207499 0.978235
12.3592 -0.205649 0.978626
12.3611 -0.203798 0.979013
12.363 -0.201947 0.979396
12.3649 -0.200095 0.979777
12.3668 -0.198242 0.980153
12.3687 -0.196389 0.980526
12.3706 -0.194535 0.980896
12.3725 -0.19268 0.981262
12.3744 -0.190824 0.981624
12.3763 -0.188968 0.981983
12.3781 -0.187111 0.982339
12.38 -0.185254 0.982691
12.3819 -0.183396 0.983039
12.3838 -0.181537 0.983384
12.3857 -0.179677 0.983726
12.3876 -0.177817 0.984064
12.3895 -0.175956 0.984398
12.3914 -0.174095 0.984729
12.3933 -0.172233 0.985056
12.3952 -0.17037 0.98538
12.397 -0.168507 0.9857
12.3989 -0.166643 0.986017
12.4008 -0.164779 0.986331
12.4027 -0.162914 0.98664
12.4046 -0.161048 0.986947
12.4065 -0.159182 0.987249
12.4084 -0.157315 0.987548
12.4103 -0.155448 0.987844
12.4122 -0.15358 0.988136
12.4141 -0.151712 0.988425
12.416 -0.149843 0.98871
12.4178 -0.147973 0.988991
12.4197 -0.146103 0.989269
12.4216 -0.144233 0.989544
12.4235 -0.142361 0.989815
12.4254 -0.14049 0.990082
12.4273 -0.138618 0.990346
12.4292 -0.136745 0.990606
12.4311 -0.134872 0.990863
12.433 -0.132999 0.991116
12.4349 -0.131125 0.991366
12.4368 -0.12925 0.991612
12.4386 -0.127375 0.991855
12.4405 -0.1255 0.992094
12.4424 -0.123624 0.992329
12.4443 -0.121747 0.992561
12.4462 -0.119871 0.99279
12.4481 -0.117994 0.993014
12.45 -0.116116 0.993236
12.4519 -0.114238 0.993453
12.4538 -0.11236 0.993668
12.4557 -0.110481 0.993878
12.4575 -0.108602 0.994085
12.4594 -0.106722 0.994289
12.4613 -0.104842 0.994489
12.4632 -0.102962 0.994685
12.4651 -0.101081 0.994878
12.467 -0.0991998 0.995068
12.4689 -0.0973184 0.995253
12.4708 -0.0954366 0.995436
12.4727 -0.0935545 0.995614
12.4746 -0.091672 0.995789
12.4765 -0.0897892 0.995961
12.4783 -0.0879061 0.996129
12.4802 -0.0860227 0.996293
12.4821 -0.084139 0.996454
12.484 -0.0822549 0.996611
12.4859 -0.0803706 0.996765
12.4878 -0.078486 0.996915
12.4897 -0.0766011 0.997062
12.4916 -0.0747159 0.997205
12.4935 -0.0728305 0.997344
12.4954 -0.0709448 0.99748
12.4972 -0.0690589 0.997613
12.4991 -0.0671727 0.997741
12.501 -0.0652862 0.997867
12.5029 -0.0633996 0.997988
12.5048 -0.0615127 0.998106
12.5067 -0.0596255 0.998221
12.5086 -0.0577382 0.998332
12.5105 -0.0558507 0.998439
12.5124 -0.0539629 0.998543
12.5143 -0.052075 0.998643
12.5162 -0.0501869 0.99874
12.518 -0.0482986 0.998833
12.5199 -0.0464101 0.998922
12.5218 -0.0445215 0.999008
12.5237 -0.0426327 0.999091
12.5256 -0.0407438 0.99917
12.5275 -0.0388547 0.999245
12.5294 -0.0369655 0.999317
12.5313 -0.0350761 0.999385
12.5332 -0.0331866 0.999449
12.5351 -0.031297 0.99951
12.537 -0.0294073 0.999568
12.5388 -0.0275175 0.999621
12.5407 -0.0256276 0.999672
12.5426 -0.0237376 0.999718
12.5445 -0.0218475 0.999761
12.5464 -0.0199573 0.999801
12.5483 -0.018067 0.999837
12.5502 -0.0161767 0.999869
12.5521 -0.0142864 0.999898
12.554 -0.0123959 0.999923
12.5559 -0.0105055 0.999945
12.5577 -0.00861499 0.999963
12.5596 -0.00672446 0.999977
12.5615 -0.0048339 0.999988
12.5634 -0.00294333 0.999996
12.5653 -0.00105275 0.999999
12.5672 0.000837839 1
12.5691 0.00272842 0.999996
12.571 0.004619 0.999989
12.5729 0.00650955 0.999979
12.5748 0.00840009 0.999965
12.5767 0.0102906 0.999947
12.5785 0.0121811 0.999926
12.5804 0.0140715 0.999901
12.5823 0.0159619 0.999873
12.5842 0.0178522 0.999841
12.5861 0.0197424 0.999805
12.588 0.0216326 0.999766
12.5899 0.0235227 0.999723
12.5918 0.0254127 0.999677
12.5937 0.0273027 0.999627
12.5956 0.0291925 0.999574
12.5975 0.0310822 0.999517
12.5993 0.0329718 0.999456
12.6012 0.0348613 0.999392
12.6031 0.0367507 0.999324
12.605 0.0386399 0.999253
12.6069 0.0405291 0.999178
12.6088 0.042418 0.9991
12.6107 0.0443068 0.999018
12.6126 0.0461955 0.998932
12.6145 0.048084 0.998843
12.6164 0.0499723 0.998751
12.6182 0.0518604 0.998654
12.6201 0.0537484 0.998555
12.622 0.0556361 0.998451
12.6239 0.0575237 0.998344
12.6258 0.059411 0.998234
12.6277 0.0612982 0.99812
12.6296 0.0631851 0.998002
12.6315 0.0650718 0.997881
12.6334 0.0669582 0.997756
12.6353 0.0688445 0.997627
12.6372 0.0707304 0.997495
12.639 0.0726162 0.99736
12.6409 0.0745016 0.997221
12.6428 0.0763868 0.997078
12.6447 0.0782717 0.996932
12.6466 0.0801564 0.996782
12.6485 0.0820408 0.996629
12.6504 0.0839248 0.996472
12.6523 0.0858086 0.996312
12.6542 0.087692 0.996148
12.6561 0.0895752 0.99598
12.6579 0.091458 0.995809
12.6598 0.0933405 0.995634
12.6617 0.0952227 0.995456
12.6636 0.0971045 0.995274
12.6655 0.098986 0.995089
12.6674 0.100867 0.9949
12.6693 0.102748 0.994707
12.6712 0.104628 0.994511
12.6731 0.106508 0.994312
12.675 0.108388 0.994109
12.6769 0.110267 0.993902
12.6787 0.112146 0.993692
12.6806 0.114024 0.993478
12.6825 0.115903 0.993261
12.6844 0.11778 0.99304
12.6863 0.119657 0.992815
12.6882 0.121534 0.992587
12.6901 0.123411 0.992356
12.692 0.125286 0.992121
12.6939 0.127162 0.991882
12.6958 0.129037 0.99164
12.6977 0.130911 0.991394
12.6995 0.132786 0.991145
12.7014 0.134659 0.990892
12.7033 0.136532 0.990636
12.7052 0.138405 0.990376
12.7071 0.140277 0.990112
12.709 0.142149 0.989845
12.7109 0.14402 0.989575
12.7128 0.14589 0.989301
12.7147 0.147761 0.989023
12.7166 0.14963 0.988742
12.7184 0.151499 0.988457
12.7203 0.153368 0.988169
12.7222 0.155236 0.987877
12.7241 0.157103 0.987582
12.726 0.15897 0.987283
12.7279 0.160836 0.986981
12.7298 0.162702 0.986675
12.7317 0.164567 0.986366
12.7336 0.166431 0.986053
12.7355 0.168295 0.985737
12.7374 0.170159 0.985417
12.7392 0.172021 0.985093
12.7411 0.173883 0.984766
12.743 0.175745 0.984436
12.7449 0.177606 0.984102
12.7468 0.179466 0.983764
12.7487 0.181326 0.983423
12.7506 0.183184 0.983079
12.7525 0.185043 0.98273
12.7544 0.1869 0.982379
12.7563 0.188757 0.982024
12.7582 0.190614 0.981665
12.76 0.192469 0.981303
12.7619 0.194324 0.980937
12.7638 0.196178 0.980568
12.7657 0.198032 0.980196
12.7676 0.199884 0.979819
12.7695 0.201737 0.97944
12.7714 0.203588 0.979057
12.7733 0.205439 0.97867
12.7752 0.207288 0.97828
12.7771 0.209138 0.977886
12.7789 0.210986 0.977489
12.7808 0.212834 0.977088
12.7827 0.214681 0.976684
12.7846 0.216527 0.976277
12.7865 0.218372 0.975866
12.7884 0.220217 0.975451
12.7903 0.22206 0.975033
12.7922 0.223903 0.974611
12.7941 0.225746 0.974186
12.796 0.227587 0.973758
12.7979 0.229427 0.973326
12.7997 0.231267 0.97289
12.8016 0.233106 0.972451
12.8035 0.234944 0.972009
12.8054 0.236781 0.971563
12.8073 0.238618 0.971114
12.8092 0.240453 0.970661
12.8111 0.242288 0.970204
12.813 0.244122 0.969745
12.8149 0.245955 0.969281
12.8168 0.247787 0.968815
12.8186 0.249618 0.968344
12.8205 0.251448 0.967871
12.8224 0.253278 0.967394
12.8243 0.255106 0.966913
12.8262 0.256934 0.966429
12.8281 0.258761 0.965942
12.83 0.260586 0.965451
12.8319 0.262411 0.964956
12.8338 0.264235 0.964458
12.8357 0.266058 0.963957
12.8376 0.26788 0.963452
12.8394 0.269701 0.962944
12.8413 0.271521 0.962433
12.8432 0.27334 0.961918
12.8451 0.275158 0.961399
12.847 0.276975 0.960877
12.8489 0.278791 0.960352
12.8508 0.280606 0.959823
12.8527 0.282421 0.959291
12.8546 0.284234 0.958755
12.8565 0.286046 0.958216
12.8584 0.287857 0.957673
12.8602 0.289667 0.957128
12.8621 0.291476 0.956578
12.864 0.293284 0.956025
12.8659 0.295091 0.955469
12.8678 0.296897 0.95491
12.8697 0.298701 0.954347
12.8716 0.300505 0.95378
12.8735 0.302308 0.95321
12.8754 0.304109 0.952637
12.8773 0.30591 0.95206
12.8791 0.307709 0.95148
12.881 0.309508 0.950897
12.8829 0.311305 0.95031
12.8848 0.313101 0.94972
12.8867 0.314896 0.949126
12.8886 0.31669 0.948529
12.8905 0.318482 0.947929
12.8924 0.320274 0.947325
12.8943 0.322064 0.946718
12.8962 0.323854 0.946107
12.8981 0.325642 0.945493
12.8999 0.327429 0.944876
12.9018 0.329215 0.944255
12.9037 0.330999 0.943631
12.9056 0.332783 0.943004
12.9075 0.334565 0.942373
12.9094 0.336346 0.941739
12.9113 0.338126 0.941101
12.9132 0.339904 0.94046
12.9151 0.341682 0.939816
12.917 0.343458 0.939168
12.9188 0.345233 0.938517
12.9207 0.347007 0.937863
12.9226 0.348779 0.937205
12.9245 0.35055 0.936544
12.9264 0.35232 0.935879
12.9283 0.354089 0.935212
12.9302 0.355857 0.934541
12.9321 0.357623 0.933866
12.934 0.359388 0.933188
12.9359 0.361151 0.932507
12.9378 0.362914 0.931823
12.9396 0.364675 0.931135
12.9415 0.366434 0.930444
12.9434 0.368193 0.929749
12.9453 0.36995 0.929052
12.9472 0.371706 0.928351
12.9491 0.37346 0.927646
12.951 0.375213 0.926938
12.9529 0.376965 0.926227
12.9548 0.378716 0.925513
12.9567 0.380465 0.924795
12.9586 0.382212 0.924075
12.9604 0.383959 0.92335
12.9623 0.385704 0.922623
12.9642 0.387447 0.921892
12.9661 0.38919 0.921158
12.968 0.39093 0.92042
12.9699 0.39267 0.91968
12.9718 0.394408 0.918936
12.9737 0.396144 0.918188
12.9756 0.39788 0.917438
12.9775 0.399613 0.916684
12.9793 0.401346 0.915927
12.9812 0.403077 0.915166
12.9831 0.404806 0.914403
12.985 0.406534 0.913636
12.9869 0.408261 0.912865
12.9888 0.409986 0.912092
12.9907 0.41171 0.911315
12.9926 0.413432 0.910535
12.9945 0.415152 0.909752
12.9964 0.416872 0.908965
12.9983 0.418589 0.908176
13.0001 0.420306 0.907383
13.002 0.42202 0.906586
13.0039 0.423734 0.905787
13.0058 0.425445 0.904984
13.0077 0.427156 0.904178
13.0096 0.428864 0.903369
13.0115 0.430571 0.902557
13.0134 0.432277 0.901741
13.0153 0.433981 0.900922
13.0172 0.435683 0.9001
13.0191 0.437384 0.899275
13.0209 0.439084 0.898446
13.0228 0.440782 0.897614
13.0247 0.442478 0.896779
13.0266 0.444172 0.895941
13.0285 0.445866 0.8951
13.0304 0.447557 0.894255
13.0323 0.449247 0.893408
13.0342 0.450935 0.892557
13.0361 0.452622 0.891703
13.038 0.454307 0.890845
13.0398 0.45599 0.889985
13.0417 0.457672 0.889121
13.0436 0.459352 0.888254
13.0455 0.461031 0.887384
13.0474 0.462707 0.886511
13.0493 0.464383 0.885635
13.0512 0.466056 0.884755
13.0531 0.467728 0.883872
13.055 0.469398 0.882987
13.0569 0.471067 0.882098
13.0588 0.472734 0.881205
13.0606 0.474399 0.88031
13.0625 0.476062 0.879412
13.0644 0.477724 0.87851
13.0663 0.479384 0.877605
13.0682 0.481042 0.876697
13.0701 0.482699 0.875786
13.072 0.484354 0.874872
13.0739 0.486007 0.873955
13.0758 0.487658 0.873035
13.0777 0.489308 0.872111
13.0795 0.490956 0.871184
13.0814 0.492602 0.870255
13.0833 0.494247 0.869322
13.0852 0.495889 0.868386
13.0871 0.49753 0.867447
13.089 0.499169 0.866505
13.0909 0.500807 0.865559
13.0928 0.502442 0.864611
13.0947 0.504076 0.863659
13.0966 0.505708 0.862705
13.0985 0.507338 0.861747
13.1003 0.508966 0.860787
13.1022 0.510593 0.859823
13.1041 0.512217 0.858856
13.106 0.51384 0.857886
13.1079 0.515461 0.856913
13.1098 0.51708 0.855937
13.1117 0.518698 0.854958
13.1136 0.520313 0.853976
13.1155 0.521927 0.85299
13.1174 0.523538 0.852002
13.1193 0.525148 0.851011
13.1211 0.526756 0.850017
13.123 0.528362 0.849019
13.1249 0.529966 0.848019
13.1268 0.531569 0.847015
13.1287 0.533169 0.846009
13.1306 0.534768 0.844999
13.1325 0.536364 0.843987
13.1344 0.537959 0.842971
13.1363 0.539552 0.841953
13.1382 0.541142 0.840931
13.14 0.542731 0.839906
13.1419 0.544318 0.838879
13.1438 0.545903 0.837848
13.1457 0.547486 0.836815
13.1476 0.549067 0.835778
13.1495 0.550646 0.834739
13.1514 0.552224 0.833696
13.1533 0.553799 0.832651
13.1552 0.555372 0.831602
13.1571 0.556943 0.830551
13.159 0.558512 0.829496
13.1608 0.56008 0.828439
13.1627 0.561645 0.827378
13.1646 0.563208 0.826315
13.1665 0.564769 0.825249
13.1684 0.566329 0.82418
13.1703 0.567886 0.823107
13.1722 0.569441 0.822032
13.1741 0.570994 0.820954
13.176 0.572545 0.819873
13.1779 0.574094 0.818789
13.1798 0.575641 0.817703
13.1816 0.577186 0.816613
13.1835 0.578729 0.81552
13.1854 0.58027 0.814424
13.1873 0.581808 0.813326
13.1892 0.583345 0.812225
13.1911 0.584879 0.81112
13.193 0.586412 0.810013
13.1949 0.587942 0.808903
13.1968 0.58947 0.80779
13.1987 0.590997 0.806674
13.2005 0.592521 0.805555
13.2024 0.594043 0.804434
13.2043 0.595562 0.803309
13.2062 0.59708 0.802182
13.2081 0.598596 0.801051
13.21 0.600109 0.799918
13.2119 0.60162 0.798782
13.2138 0.603129 0.797643
13.2157 0.604636 0.796502
13.2176 0.606141 0.795357
13.2195 0.607644 0.79421
13.2213 0.609144 0.79306
13.2232 0.610642 0.791907
13.2251 0.612138 0.790751
13.227 0.613632 0.789592
13.2289 0.615124 0.78843
13.2308 0.616613 0.787266
13.2327 0.618101 0.786099
13.2346 0.619586 0.784929
13.2365 0.621069 0.783756
13.2384 0.622549 0.782581
13.2402 0.624028 0.781402
13.2421 0.625504 0.780221
13.244 0.626978 0.779037
13.2459 0.62845 0.77785
13.2478 0.629919 0.776661
13.2497 0.631386 0.775468
13.2516 0.632851 0.774273
13.2535 0.634314 0.773076
13.2554 0.635774 0.771875
13.2573 0.637233 0.770672
13.2592 0.638688 0.769465
13.261 0.640142 0.768257
13.2629 0.641593 0.767045
13.2648 0.643042 0.765831
13.2667 0.644489 0.764614
13.2686 0.645933 0.763394
13.2705 0.647376 0.762171
13.2724 0.648815 0.760946
13.2743 0.650253 0.759718
13.2762 0.651688 0.758487
13.2781 0.653121 0.757254
13.28 0.654551 0.756018
13.2818 0.655979 0.754779
13.2837 0.657405 0.753537
13.2856 0.658829 0.752293
13.2875 0.66025 0.751046
13.2894 0.661669 0.749796
13.2913 0.663085 0.748544
13.2932 0.664499 0.747289
13.2951 0.665911 0.746032
13.297 0.66732 0.744771
13.2989 0.668727 0.743508
13.3007 0.670131 0.742243
13.3026 0.671533 0.740974
13.3045 0.672933 0.739704
13.3064 0.67433 0.73843
13.3083 0.675725 0.737154
13.3102 0.677117 0.735875
13.3121 0.678507 0.734594
13.314 0.679895 0.733309
13.3159 0.68128 0.732023
13.3178 0.682663 0.730733
13.3197 0.684043 0.729441
13.3215 0.685421 0.728147
13.3234 0.686797 0.72685
13.3253 0.688169 0.72555
13.3272 0.68954 0.724248
13.3291 0.690908 0.722943
13.331 0.692274 0.721635
13.3329 0.693637 0.720325
13.3348 0.694997 0.719012
13.3367 0.696355 0.717697
13.3386 0.697711 0.716379
13.3405 0.699064 0.715059
13.3423 0.700415 0.713736
13.3442 0.701763 0.712411
13.3461 0.703108 0.711083
13.348 0.704452 0.709752
13.3499 0.705792 0.708419
13.3518 0.70713 0.707083
13.3537 0.708466 0.705745
13.3556 0.709799 0.704405
13.3575 0.711129 0.703061
13.3594 0.712457 0.701716
13.3612 0.713783 0.700367
13.3631 0.715105 0.699017
13.365 0.716426 0.697663
13.3669 0.717743 0.696308
13.3688 0.719058 0.69495
13.3707 0.720371 0.693589
13.3726 0.721681 0.692226
13.3745 0.722988 0.69086
13.3764 0.724293 0.689492
13.3783 0.725596 0.688121
13.3802 0.726895 0.686748
13.382 0.728192 0.685373
13.3839 0.729487 0.683995
13.3858 0.730779 0.682615
13.3877 0.732068 0.681232
13.3896 0.733354 0.679847
13.3915 0.734638 0.678459
13.3934 0.73592 0.677069
13.3953 0.737199 0.675676
13.3972 0.738475 0.674281
13.3991 0.739748 0.672884
13.4009 0.741019 0.671484
13.4028 0.742287 0.670082
13.4047 0.743553 0.668677
13.4066 0.744815 0.66727
13.4085 0.746076 0.665861
13.4104 0.747333 0.664449
13.4123 0.748588 0.663035
13.4142 0.74984 0.661619
13.4161 0.75109 0.6602
13.418 0.752337 0.658779
13.4199 0.753581 0.657355
13.4217 0.754822 0.655929
13.4236 0.756061 0.654501
13.4255 0.757297 0.653071
13.4274 0.75853 0.651638
13.4293 0.759761 0.650203
13.4312 0.760989 0.648765
13.4331 0.762214 0.647325
13.435 0.763436 0.645883
13.4369 0.764656 0.644438
13.4388 0.765873 0.642992
13.4407 0.767087 0.641543
13.4425 0.768299 0.640091
13.4444 0.769508 0.638637
13.4463 0.770714 0.637182
13.4482 0.771917 0.635723
13.4501 0.773118 0.634263
13.452 0.774315 0.6328
13.4539 0.77551 0.631335
13.4558 0.776702 0.629868
13.4577 0.777892 0.628398
13.4596 0.779079 0.626926
13.4614 0.780262 0.625452
13.4633 0.781444 0.623976
13.4652 0.782622 0.622498
13.4671 0.783797 0.621017
13.469 0.78497 0.619534
13.4709 0.78614 0.618049
13.4728 0.787307 0.616561
13.4747 0.788471 0.615072
13.4766 0.789633 0.61358
13.4785 0.790791 0.612086
13.4804 0.791947 0.61059
13.4822 0.7931 0.609092
13.4841 0.79425 0.607591
13.486 0.795397 0.606088
13.4879 0.796542 0.604583
13.4898 0.797683 0.603076
13.4917 0.798822 0.601567
13.4936 0.799958 0.600056
13.4955 0.801091 0.598543
13.4974 0.802221 0.597027
13.4993 0.803349 0.595509
13.5012 0.804473 0.593989
13.503 0.805594 0.592467
13.5049 0.806713 0.590943
13.5068 0.807829 0.589417
13.5087 0.808942 0.587889
13.5106 0.810052 0.586358
13.5125 0.811159 0.584826
13.5144 0.812263 0.583291
13.5163 0.813364 0.581754
13.5182 0.814463 0.580216
13.5201 0.815558 0.578675
13.5219 0.816651 0.577132
13.5238 0.817741 0.575587
13.5257 0.818827 0.57404
13.5276 0.819911 0.572491
13.5295 0.820992 0.57094
13.5314 0.82207 0.569386
13.5333 0.823145 0.567831
13.5352 0.824217 0.566274
13.5371 0.825286 0.564715
13.539 0.826352 0.563153
13.5409 0.827416 0.56159
13.5427 0.828476 0.560025
13.5446 0.829533 0.558458
13.5465 0.830587 0.556888
13.5484 0.831639 0.555317
13.5503 0.832687 0.553744
13.5522 0.833733 0.552168
13.5541 0.834775 0.550591
13.556 0.835814 0.549012
13.5579 0.836851 0.547431
13.5598 0.837884 0.545848
13.5616 0.838915 0.544263
13.5635 0.839942 0.542676
13.5654 0.840967 0.541087
13.5673 0.841988 0.539496
13.5692 0.843007 0.537903
13.5711 0.844022 0.536308
13.573 0.845035 0.534712
13.5749 0.846044 0.533113
13.5768 0.84705 0.531513
13.5787 0.848054 0.52991
13.5806 0.849054 0.528306
13.5824 0.850051 0.5267
13.5843 0.851046 0.525092
13.5862 0.852037 0.523482
13.5881 0.853025 0.52187
13.59 0.85401 0.520256
13.5919 0.854992 0.518641
13.5938 0.855971 0.517024
13.5957 0.856947 0.515404
13.5976 0.85792 0.513783
13.5995 0.85889 0.51216
13.6014 0.859857 0.510536
13.6032 0.86082 0.508909
13.6051 0.861781 0.507281
13.607 0.862738 0.505651
13.6089 0.863693 0.504019
13.6108 0.864644 0.502385
13.6127 0.865592 0.500749
13.6146 0.866538 0.499112
13.6165 0.86748 0.497473
13.6184 0.868419 0.495832
13.6203 0.869354 0.494189
13.6221 0.870287 0.492545
13.624 0.871217 0.490898
13.6259 0.872143 0.48925
13.6278 0.873067 0.487601
13.6297 0.873987 0.485949
13.6316 0.874904 0.484296
13.6335 0.875818 0.482641
13.6354 0.876729 0.480984
13.6373 0.877637 0.479326
13.6392 0.878542 0.477666
13.6411 0.879443 0.476004
13.6429 0.880341 0.47434
13.6448 0.881237 0.472675
13.6467 0.882129 0.471008
13.6486 0.883018 0.46934
